# Particle centroids in pixel units
# Particle radii - half of the average of the major and minor diameters of an ellipse fit to the particle area
# total particles: 3676
# mean radius: 3.2 Std.Dev. 0.14 (nm), 9.3 Std.Dev. 0.39 (pixels)
# X (pixel)	Y (pixel)	radius (nm)
8.3588e+02	6.3042e+02	2.9118e+00
1.0658e+03	6.2834e+02	3.1018e+00
4.1295e+02	6.3084e+02	3.4951e+00
1.2405e+03	6.2950e+02	3.3454e+00
3.8531e+02	6.3084e+02	3.2685e+00
6.3726e+02	6.2976e+02	3.1452e+00
8.0889e+02	6.3061e+02	3.5124e+00
5.5830e+02	6.3290e+02	3.3555e+00
5.8410e+02	6.3160e+02	3.1566e+00
7.8442e+02	6.3152e+02	3.3297e+00
1.0121e+03	6.3219e+02	3.3566e+00
1.6045e+02	6.3166e+02	3.2937e+00
3.5987e+02	6.3339e+02	3.2240e+00
6.1034e+02	6.3068e+02	3.4422e+00
7.5838e+02	6.3279e+02	3.2253e+00
9.8424e+02	6.3262e+02	3.0546e+00
1.0393e+03	6.3084e+02	3.1773e+00
1.1873e+03	6.3297e+02	3.3439e+00
1.2142e+03	6.3152e+02	3.2469e+00
1.2776e+01	6.3441e+02	2.6729e+00
1.3422e+02	6.3405e+02	3.1467e+00
3.0580e+02	6.3622e+02	3.3386e+00
3.3317e+02	6.3431e+02	3.2731e+00
1.3359e+03	6.3421e+02	3.4186e+00
5.3280e+02	6.3496e+02	3.1841e+00
7.3054e+02	6.3577e+02	3.1935e+00
1.1607e+03	6.3644e+02	3.2277e+00
1.3619e+03	6.3688e+02	2.8489e+00
1.0800e+02	6.3562e+02	3.3821e+00
9.5715e+02	6.3569e+02	2.7101e+00
8.0992e+01	6.3737e+02	3.1167e+00
2.7993e+02	6.3742e+02	3.2076e+00
9.3072e+02	6.3692e+02	3.0468e+00
1.1331e+03	6.3757e+02	3.1855e+00
1.3098e+03	6.3683e+02	3.3664e+00
5.4989e+01	6.3833e+02	3.2358e+00
2.5419e+02	6.3960e+02	3.3189e+00
4.8014e+02	6.3856e+02	3.4779e+00
5.0529e+02	6.3773e+02	3.2233e+00
9.0404e+02	6.3811e+02	3.1480e+00
2.8060e+01	6.3977e+02	3.2155e+00
7.0470e+02	6.3830e+02	3.3389e+00
1.1069e+03	6.4036e+02	2.9461e+00
1.2818e+03	6.3964e+02	3.1125e+00
2.0109e+02	6.4226e+02	3.3234e+00
2.2695e+02	6.4152e+02	3.3725e+00
6.7788e+02	6.4094e+02	3.2515e+00
8.7795e+02	6.4074e+02	3.2136e+00
4.5291e+02	6.4129e+02	3.0762e+00
6.5094e+02	6.4160e+02	3.0593e+00
8.5182e+02	6.4177e+02	3.2528e+00
1.0803e+03	6.3975e+02	3.2911e+00
1.7403e+02	6.4334e+02	3.2552e+00
4.2696e+02	6.4197e+02	3.0124e+00
6.2339e+02	6.4272e+02	3.2716e+00
1.0529e+03	6.4175e+02	3.2376e+00
1.2553e+03	6.4148e+02	3.3452e+00
7.7259e+02	6.4593e+02	3.0882e+00
1.2277e+03	6.4384e+02	3.1564e+00
7.9718e+02	6.4525e+02	3.0965e+00
8.2332e+02	6.4398e+02	3.4653e+00
3.7288e+02	6.4578e+02	3.1230e+00
5.9722e+02	6.4525e+02	3.1916e+00
1.0275e+03	6.4485e+02	3.5208e+00
1.2017e+03	6.4592e+02	3.3863e+00
1.3507e+03	6.4654e+02	3.2767e+00
1.4750e+02	6.4728e+02	3.3452e+00
5.7227e+02	6.4691e+02	3.2549e+00
4.0134e+02	6.4543e+02	3.3170e+00
9.7292e+02	6.4795e+02	3.2441e+00
5.4645e+02	6.4803e+02	2.9815e+00
7.4562e+02	6.4835e+02	3.5415e+00
1.1484e+03	6.4900e+02	3.1609e+00
1.1742e+03	6.4884e+02	3.2141e+00
1.2069e+02	6.4975e+02	3.3576e+00
2.6808e+02	6.5137e+02	3.4118e+00
3.2015e+02	6.4899e+02	3.3926e+00
7.1838e+02	6.4978e+02	3.2967e+00
9.4499e+02	6.4878e+02	3.3884e+00
1.0005e+03	6.4822e+02	3.1726e+00
1.3239e+03	6.4928e+02	3.2422e+00
9.4437e+01	6.5045e+02	3.1187e+00
2.9363e+02	6.5074e+02	3.0209e+00
3.4766e+02	6.4993e+02	3.5539e+00
5.2025e+02	6.4932e+02	3.3412e+00
6.9245e+02	6.5205e+02	3.2405e+00
8.9282e+02	6.5248e+02	3.3707e+00
9.1820e+02	6.5058e+02	3.1173e+00
4.6720e+02	6.5314e+02	3.2748e+00
4.9386e+02	6.5136e+02	3.0551e+00
1.1210e+03	6.5162e+02	3.2219e+00
1.2968e+03	6.5111e+02	3.3506e+00
4.2160e+01	6.5293e+02	3.3551e+00
6.8709e+01	6.5177e+02	3.4236e+00
8.6575e+02	6.5450e+02	3.2569e+00
1.0947e+03	6.5403e+02	3.0078e+00
1.2699e+03	6.5397e+02	3.3369e+00
1.3635e+03	6.5307e+02	2.7225e+00
2.1415e+02	6.5533e+02	3.1397e+00
2.3984e+02	6.5502e+02	3.4782e+00
4.4007e+02	6.5467e+02	3.2464e+00
1.4220e+01	6.5605e+02	4.3294e+00
6.6599e+02	6.5533e+02	3.1138e+00
8.3961e+02	6.5578e+02	3.1648e+00
1.0403e+03	6.5671e+02	3.3692e+00
1.0686e+03	6.5601e+02	3.3667e+00
6.1109e+02	6.5732e+02	3.1661e+00
1.2442e+03	6.5669e+02	3.1078e+00
1.8877e+02	6.5734e+02	3.1864e+00
4.1322e+02	6.5714e+02	3.3305e+00
6.3914e+02	6.5730e+02	3.3682e+00
8.1232e+02	6.5793e+02	3.0962e+00
1.2169e+03	6.5891e+02	3.1806e+00
1.6203e+02	6.5924e+02	3.3138e+00
3.6161e+02	6.6065e+02	3.0474e+00
3.8810e+02	6.5931e+02	3.3871e+00
7.8680e+02	6.5929e+02	3.1093e+00
1.0150e+03	6.5988e+02	3.4465e+00
5.5999e+02	6.6061e+02	3.1179e+00
5.8599e+02	6.5979e+02	2.9671e+00
1.1892e+03	6.6022e+02	3.2916e+00
1.3378e+03	6.6152e+02	3.2202e+00
1.3544e+02	6.6209e+02	3.0550e+00
5.3416e+02	6.6140e+02	3.3453e+00
7.6109e+02	6.6254e+02	3.3261e+00
9.8814e+02	6.6184e+02	3.4873e+00
1.1622e+03	6.6196e+02	3.1762e+00
7.3330e+02	6.6352e+02	3.2111e+00
9.6119e+02	6.6214e+02	3.1266e+00
1.0843e+02	6.6435e+02	3.2876e+00
2.8235e+02	6.6526e+02	3.3227e+00
3.0862e+02	6.6355e+02	3.1156e+00
3.3500e+02	6.6295e+02	3.0566e+00
8.3423e+01	6.6463e+02	2.9120e+00
5.0665e+02	6.6396e+02	3.1272e+00
9.3422e+02	6.6469e+02	3.2125e+00
1.1089e+03	6.6597e+02	3.3362e+00
1.1352e+03	6.6443e+02	3.1714e+00
1.3114e+03	6.6435e+02	3.3957e+00
5.5897e+01	6.6668e+02	3.4932e+00
4.5597e+02	6.6738e+02	3.6319e+00
4.8073e+02	6.6584e+02	3.2460e+00
9.0668e+02	6.6548e+02	3.2056e+00
1.2846e+03	6.6636e+02	3.3717e+00
7.0715e+02	6.6607e+02	3.2346e+00
6.8067e+02	6.6739e+02	3.2668e+00
8.8077e+02	6.6825e+02	3.2062e+00
1.0812e+03	6.6821e+02	3.2956e+00
2.5569e+02	6.6679e+02	3.2443e+00
2.8598e+01	6.6939e+02	3.1887e+00
6.5380e+02	6.6923e+02	3.2475e+00
8.5478e+02	6.6970e+02	3.2981e+00
1.2576e+03	6.6881e+02	3.2258e+00
2.0157e+02	6.7034e+02	3.4731e+00
2.2821e+02	6.7019e+02	2.8592e+00
6.2619e+02	6.7041e+02	3.1206e+00
8.2895e+02	6.7092e+02	3.1870e+00
1.7624e+02	6.7166e+02	3.3344e+00
4.0193e+02	6.7116e+02	2.7782e+00
1.0542e+03	6.7050e+02	3.1588e+00
4.2797e+02	6.6981e+02	3.3522e+00
6.0035e+02	6.7278e+02	3.2367e+00
1.2040e+03	6.7301e+02	3.3318e+00
1.5014e+02	6.7334e+02	3.1356e+00
3.7419e+02	6.7351e+02	3.2129e+00
5.7413e+02	6.7409e+02	3.3289e+00
8.0255e+02	6.7319e+02	3.3001e+00
1.0288e+03	6.7283e+02	3.0073e+00
1.2311e+03	6.7191e+02	3.4107e+00
3.4873e+02	6.7514e+02	3.2828e+00
7.7533e+02	6.7468e+02	3.2816e+00
1.1768e+03	6.7463e+02	3.2866e+00
1.3584e+03	6.7393e+02	4.8096e+00
3.2207e+02	6.7633e+02	3.1688e+00
1.0029e+03	6.7469e+02	3.3003e+00
1.2340e+02	6.7673e+02	3.3255e+00
5.2254e+02	6.7697e+02	3.2358e+00
5.4768e+02	6.7552e+02	3.3765e+00
7.4812e+02	6.7680e+02	3.3845e+00
9.7408e+02	6.7511e+02	2.9009e+00
1.3267e+03	6.7690e+02	3.2871e+00
2.9628e+02	6.7761e+02	3.3006e+00
7.2063e+02	6.7792e+02	3.2102e+00
9.4788e+02	6.7635e+02	3.4252e+00
1.1495e+03	6.7701e+02	3.4581e+00
9.5654e+01	6.7795e+02	3.3828e+00
1.1230e+03	6.7933e+02	3.5670e+00
4.9625e+02	6.7904e+02	3.3621e+00
6.9456e+02	6.8088e+02	3.3636e+00
1.2988e+03	6.7963e+02	3.3239e+00
1.3720e+01	6.8416e+02	4.5291e+00
7.0080e+01	6.8007e+02	3.4579e+00
2.6992e+02	6.8030e+02	3.2067e+00
9.2176e+02	6.8033e+02	3.2966e+00
1.2712e+03	6.8117e+02	3.2538e+00
2.4283e+02	6.8164e+02	3.3643e+00
6.6804e+02	6.8107e+02	3.1356e+00
8.6886e+02	6.8116e+02	2.9829e+00
1.0962e+03	6.8185e+02	3.2255e+00
4.2849e+01	6.8279e+02	3.3990e+00
2.1612e+02	6.8331e+02	3.3650e+00
4.6987e+02	6.8177e+02	3.0403e+00
6.4177e+02	6.8291e+02	3.1894e+00
1.0692e+03	6.8307e+02	3.1525e+00
1.2459e+03	6.8352e+02	3.3130e+00
4.1444e+02	6.8480e+02	3.5606e+00
4.4409e+02	6.8406e+02	3.6516e+00
8.4258e+02	6.8470e+02	3.2440e+00
8.9545e+02	6.8186e+02	3.4784e+00
1.0163e+03	6.8513e+02	3.0277e+00
3.8949e+02	6.8542e+02	3.2334e+00
6.1357e+02	6.8490e+02	3.2866e+00
8.1651e+02	6.8572e+02	3.3233e+00
1.0438e+03	6.8475e+02	2.9522e+00
1.2182e+03	6.8588e+02	3.3097e+00
1.6334e+02	6.8700e+02	3.2645e+00
5.6172e+02	6.8820e+02	3.3479e+00
3.6295e+02	6.8875e+02	3.2427e+00
5.8823e+02	6.8739e+02	3.0377e+00
7.6216e+02	6.8894e+02	3.2228e+00
7.8946e+02	6.8831e+02	3.2555e+00
9.9076e+02	6.8889e+02	3.2260e+00
1.1641e+03	6.8978e+02	3.3864e+00
1.1907e+03	6.8793e+02	3.1533e+00
1.0844e+02	6.9154e+02	3.4600e+00
1.8926e+02	6.8771e+02	3.5306e+00
3.1013e+02	6.9029e+02	3.2618e+00
3.3666e+02	6.8972e+02	3.2408e+00
5.3571e+02	6.9004e+02	3.1768e+00
1.3679e+02	6.8972e+02	3.4828e+00
5.0928e+02	6.9097e+02	3.1286e+00
7.3561e+02	6.9090e+02	3.1779e+00
9.3545e+02	6.9208e+02	3.3523e+00
9.6310e+02	6.9099e+02	3.5744e+00
1.3144e+03	6.9160e+02	3.3086e+00
1.3410e+03	6.8981e+02	3.3504e+00
8.3834e+01	6.9257e+02	3.1828e+00
2.8400e+02	6.9203e+02	3.2712e+00
4.8300e+02	6.9229e+02	3.1643e+00
7.0970e+02	6.9257e+02	2.9899e+00
9.0911e+02	6.9406e+02	3.2249e+00
1.1376e+03	6.9295e+02	3.3772e+00
1.2863e+03	6.9412e+02	3.1523e+00
4.5760e+02	6.9475e+02	2.9857e+00
6.8300e+02	6.9471e+02	3.2336e+00
1.1101e+03	6.9450e+02	3.1793e+00
2.5716e+02	6.9545e+02	3.2958e+00
6.5528e+02	6.9567e+02	3.4079e+00
8.8364e+02	6.9563e+02	2.9920e+00
1.2600e+03	6.9583e+02	3.1032e+00
5.6744e+01	6.9549e+02	3.1074e+00
2.3019e+02	6.9589e+02	3.1326e+00
8.5745e+02	6.9658e+02	3.1520e+00
1.0577e+03	6.9706e+02	3.2655e+00
1.0840e+03	6.9607e+02	2.9282e+00
4.2926e+02	6.9755e+02	3.1537e+00
8.2971e+02	6.9793e+02	3.2021e+00
1.2329e+03	6.9785e+02	3.0496e+00
3.0027e+01	6.9823e+02	2.9912e+00
2.0295e+02	6.9895e+02	3.3962e+00
6.2835e+02	6.9748e+02	3.4213e+00
4.0308e+02	6.9887e+02	3.1655e+00
1.2055e+03	7.0033e+02	3.4515e+00
1.7640e+02	7.0158e+02	3.1575e+00
6.0147e+02	7.0003e+02	3.1202e+00
8.0404e+02	7.0006e+02	3.1390e+00
1.0299e+03	6.9846e+02	3.5997e+00
1.5110e+02	7.0176e+02	3.2061e+00
3.5089e+02	7.0262e+02	3.2032e+00
3.7666e+02	7.0200e+02	3.2133e+00
5.7608e+02	7.0139e+02	3.2930e+00
7.7741e+02	7.0123e+02	3.2102e+00
5.4963e+02	7.0284e+02	3.1887e+00
9.7716e+02	7.0216e+02	3.2008e+00
1.0037e+03	7.0138e+02	3.3951e+00
1.1788e+03	7.0207e+02	3.2780e+00
1.3591e+03	7.0140e+02	4.6479e+00
1.2433e+02	7.0374e+02	3.0669e+00
3.2466e+02	7.0397e+02	3.2314e+00
9.5019e+02	7.0413e+02	3.1593e+00
1.3285e+03	7.0351e+02	3.0898e+00
2.9759e+02	7.0538e+02	3.2323e+00
5.2303e+02	7.0433e+02	3.2587e+00
7.2373e+02	7.0487e+02	3.1992e+00
7.5052e+02	7.0315e+02	3.1433e+00
1.1523e+03	7.0484e+02	3.2274e+00
4.9823e+02	7.0624e+02	3.2216e+00
6.9723e+02	7.0661e+02	3.3139e+00
1.3008e+03	7.0689e+02	3.3395e+00
2.7133e+02	7.0749e+02	3.1915e+00
4.1787e+02	7.0982e+02	3.3924e+00
4.7085e+02	7.0792e+02	3.4945e+00
9.2267e+02	7.0755e+02	3.2551e+00
1.1243e+03	7.0719e+02	3.2219e+00
7.1583e+01	7.0828e+02	3.4416e+00
9.7332e+01	7.0783e+02	3.0413e+00
6.7038e+02	7.0863e+02	3.2725e+00
8.7103e+02	7.0909e+02	3.2896e+00
8.9623e+02	7.0764e+02	3.0775e+00
1.2734e+03	7.0849e+02	3.4405e+00
2.4516e+02	7.0929e+02	3.1896e+00
4.4421e+02	7.1077e+02	3.2961e+00
6.4336e+02	7.0978e+02	3.1363e+00
1.0458e+03	7.1103e+02	3.1969e+00
1.0713e+03	7.0935e+02	3.1186e+00
1.0977e+03	7.0899e+02	3.4319e+00
4.4953e+01	7.0973e+02	3.2963e+00
8.4417e+02	7.1103e+02	3.3317e+00
1.2472e+03	7.0989e+02	3.3484e+00
1.5042e+01	7.1225e+02	4.4415e+00
2.1746e+02	7.1149e+02	3.3072e+00
6.1615e+02	7.1153e+02	3.2297e+00
8.1815e+02	7.1256e+02	3.2432e+00
1.6448e+02	7.1445e+02	3.1702e+00
1.9075e+02	7.1341e+02	3.1770e+00
3.9121e+02	7.1285e+02	3.0170e+00
1.0176e+03	7.1363e+02	3.6678e+00
5.8988e+02	7.1462e+02	3.4699e+00
7.9196e+02	7.1384e+02	3.1808e+00
3.3867e+02	7.1596e+02	3.1815e+00
5.6307e+02	7.1547e+02	3.1136e+00
7.6435e+02	7.1564e+02	3.2184e+00
9.6511e+02	7.1619e+02	3.0462e+00
9.9154e+02	7.1572e+02	2.8458e+00
1.1939e+03	7.1571e+02	3.2426e+00
1.2197e+03	7.1314e+02	3.2353e+00
1.3846e+02	7.1694e+02	3.3016e+00
3.6494e+02	7.1704e+02	3.3691e+00
5.3696e+02	7.1706e+02	3.2593e+00
7.3855e+02	7.1737e+02	3.2408e+00
1.3427e+03	7.1679e+02	3.1561e+00
5.1101e+02	7.1916e+02	3.1930e+00
7.1190e+02	7.1866e+02	3.1651e+00
9.3830e+02	7.1819e+02	3.1900e+00
8.6024e+01	7.2048e+02	3.1594e+00
1.1266e+02	7.1900e+02	3.4141e+00
2.8546e+02	7.1973e+02	3.2767e+00
1.1670e+03	7.1844e+02	3.4227e+00
1.3163e+03	7.1923e+02	3.5048e+00
3.1286e+02	7.1916e+02	3.4118e+00
4.8590e+02	7.2059e+02	3.1852e+00
6.8475e+02	7.2108e+02	3.1336e+00
9.1134e+02	7.2060e+02	3.1267e+00
1.1394e+03	7.1964e+02	3.2063e+00
5.8494e+01	7.2265e+02	3.2101e+00
2.5877e+02	7.2158e+02	3.1859e+00
6.5781e+02	7.2244e+02	3.2546e+00
1.1122e+03	7.2208e+02	3.3250e+00
1.2605e+03	7.2287e+02	3.2877e+00
1.2885e+03	7.2201e+02	3.3543e+00
8.8473e+02	7.2280e+02	3.3819e+00
1.0860e+03	7.2249e+02	2.8828e+00
2.3257e+02	7.2344e+02	3.3924e+00
4.5854e+02	7.2373e+02	3.4119e+00
6.0420e+02	7.2606e+02	3.3935e+00
6.3202e+02	7.2454e+02	3.1791e+00
8.5789e+02	7.2444e+02	3.3294e+00
3.1712e+01	7.2486e+02	3.2805e+00
4.0619e+02	7.2530e+02	3.2372e+00
4.3283e+02	7.2513e+02	3.2880e+00
1.0589e+03	7.2490e+02	3.4246e+00
1.2343e+03	7.2530e+02	3.3794e+00
2.0569e+02	7.2645e+02	3.1241e+00
8.3195e+02	7.2584e+02	3.3181e+00
1.7902e+02	7.2837e+02	3.3494e+00
7.7911e+02	7.2801e+02	3.2290e+00
8.0656e+02	7.2717e+02	3.1833e+00
1.0048e+03	7.2745e+02	3.0251e+00
1.0333e+03	7.2643e+02	3.1304e+00
1.2076e+03	7.2751e+02	3.1119e+00
3.5182e+02	7.2950e+02	2.9323e+00
3.7945e+02	7.2858e+02	3.4541e+00
1.5253e+02	7.2953e+02	3.4674e+00
5.7633e+02	7.2965e+02	3.1673e+00
9.7948e+02	7.2820e+02	3.0412e+00
1.3603e+03	7.2893e+02	4.5273e+00
7.5274e+02	7.3005e+02	3.1786e+00
9.5199e+02	7.3057e+02	3.2647e+00
1.1811e+03	7.3070e+02	3.3438e+00
3.2680e+02	7.3159e+02	3.3833e+00
5.5174e+02	7.3082e+02	3.3356e+00
1.1275e+03	7.3293e+02	3.3767e+00
1.1548e+03	7.3314e+02	3.2748e+00
1.3309e+03	7.3210e+02	3.2395e+00
1.2533e+02	7.3246e+02	3.1224e+00
5.2509e+02	7.3246e+02	3.0680e+00
7.2562e+02	7.3203e+02	3.2276e+00
9.2577e+02	7.3280e+02	3.4352e+00
2.9954e+02	7.3324e+02	3.4415e+00
5.0057e+02	7.3357e+02	3.2350e+00
6.9895e+02	7.3317e+02	3.3167e+00
2.7316e+02	7.3428e+02	3.1910e+00
1.3035e+03	7.3429e+02	3.2749e+00
2.4680e+02	7.3589e+02	3.1126e+00
4.4692e+02	7.3778e+02	3.2820e+00
6.7240e+02	7.3569e+02	3.2541e+00
8.9877e+02	7.3634e+02	3.2018e+00
1.1001e+03	7.3557e+02	2.7308e+00
9.9760e+01	7.3403e+02	3.2412e+00
4.7390e+02	7.3564e+02	3.1560e+00
8.7241e+02	7.3674e+02	3.0835e+00
1.0739e+03	7.3925e+02	3.6813e+00
6.4503e+02	7.3747e+02	3.2508e+00
1.0459e+03	7.3916e+02	3.4222e+00
1.2754e+03	7.3741e+02	3.4880e+00
7.2593e+01	7.3627e+02	3.4232e+00
2.2023e+02	7.3870e+02	3.2645e+00
3.9449e+02	7.4050e+02	3.3980e+00
4.2056e+02	7.3962e+02	3.4107e+00
8.4622e+02	7.3845e+02	3.0470e+00
1.0206e+03	7.3975e+02	3.2437e+00
1.2492e+03	7.3826e+02	3.2073e+00
1.5215e+01	7.4097e+02	4.6609e+00
4.7042e+01	7.3825e+02	3.2034e+00
8.1993e+02	7.4067e+02	3.1689e+00
1.2228e+03	7.4049e+02	3.4263e+00
1.6649e+02	7.4175e+02	3.1848e+00
1.9315e+02	7.4100e+02	3.2891e+00
5.9190e+02	7.4088e+02	3.2073e+00
6.1850e+02	7.4032e+02	3.5860e+00
7.9291e+02	7.4168e+02	3.3220e+00
5.6506e+02	7.4351e+02	3.1335e+00
7.6598e+02	7.4281e+02	3.2074e+00
1.1953e+03	7.4234e+02	3.3868e+00
3.4086e+02	7.4389e+02	3.3881e+00
7.3982e+02	7.4346e+02	3.2413e+00
9.6594e+02	7.4324e+02	3.5363e+00
9.9337e+02	7.4211e+02	3.0479e+00
1.3945e+02	7.4497e+02	3.2029e+00
3.6795e+02	7.4409e+02	3.0372e+00
5.1443e+02	7.4673e+02	3.2444e+00
1.1686e+03	7.4565e+02	3.3304e+00
5.3907e+02	7.4469e+02	3.1381e+00
7.1288e+02	7.4606e+02	3.3132e+00
9.3940e+02	7.4553e+02	3.1141e+00
1.3454e+03	7.4510e+02	3.3140e+00
8.7918e+01	7.4781e+02	3.3489e+00
1.1338e+02	7.4672e+02	3.1448e+00
2.8608e+02	7.4712e+02	3.1747e+00
4.8822e+02	7.4810e+02	3.3746e+00
9.1230e+02	7.4749e+02	3.0780e+00
1.1420e+03	7.4677e+02	3.1857e+00
2.6091e+02	7.4844e+02	3.1951e+00
6.8691e+02	7.4848e+02	3.2278e+00
1.1158e+03	7.4986e+02	3.3581e+00
1.3189e+03	7.4755e+02	3.3764e+00
3.1310e+02	7.4740e+02	3.3496e+00
8.8576e+02	7.4932e+02	3.2442e+00
1.0891e+03	7.4950e+02	3.5370e+00
5.8987e+01	7.5125e+02	3.5499e+00
2.3450e+02	7.5078e+02	3.2383e+00
4.6094e+02	7.5000e+02	3.2539e+00
6.6002e+02	7.5029e+02	3.3662e+00
8.6084e+02	7.5072e+02	3.2695e+00
4.3488e+02	7.5181e+02	3.0550e+00
1.2910e+03	7.5015e+02	3.3880e+00
6.0664e+02	7.5407e+02	3.2389e+00
6.3324e+02	7.5219e+02	3.2313e+00
1.0601e+03	7.5233e+02	2.7955e+00
1.2371e+03	7.5268e+02	3.1322e+00
1.2622e+03	7.5112e+02	2.9383e+00
3.2740e+01	7.5257e+02	3.2772e+00
2.0729e+02	7.5338e+02	3.2444e+00
4.0805e+02	7.5385e+02	3.2208e+00
1.8038e+02	7.5514e+02	3.3168e+00
8.0721e+02	7.5484e+02	3.3738e+00
8.3310e+02	7.5344e+02	3.4183e+00
1.0077e+03	7.5406e+02	3.3206e+00
1.5438e+02	7.5674e+02	3.2167e+00
3.8191e+02	7.5535e+02	3.1919e+00
7.7978e+02	7.5561e+02	3.1376e+00
9.7994e+02	7.5567e+02	3.2993e+00
3.5439e+02	7.5664e+02	3.3604e+00
5.7975e+02	7.5592e+02	3.1711e+00
1.3613e+03	7.5760e+02	4.2379e+00
7.5422e+02	7.5713e+02	3.1663e+00
1.1827e+03	7.5856e+02	3.3522e+00
1.2105e+03	7.5658e+02	3.4771e+00
5.2777e+02	7.5895e+02	3.1391e+00
5.5350e+02	7.5795e+02	3.0545e+00
7.2749e+02	7.5811e+02	3.3083e+00
9.5411e+02	7.5828e+02	3.1471e+00
1.0330e+03	7.5708e+02	3.4294e+00
1.0141e+02	7.6153e+02	3.4038e+00
1.2633e+02	7.6048e+02	3.5623e+00
3.2727e+02	7.5918e+02	3.3380e+00
1.3322e+03	7.5971e+02	3.3824e+00
7.0143e+02	7.6072e+02	3.2246e+00
1.1560e+03	7.6031e+02	3.0484e+00
2.7443e+02	7.6235e+02	3.5132e+00
3.0244e+02	7.6179e+02	3.2242e+00
5.0190e+02	7.6098e+02	3.3153e+00
9.0049e+02	7.6177e+02	3.2223e+00
9.2806e+02	7.6077e+02	3.1436e+00
7.5744e+01	7.6230e+02	2.9102e+00
6.7455e+02	7.6289e+02	3.3035e+00
1.1021e+03	7.6310e+02	3.1355e+00
1.1287e+03	7.6197e+02	3.3556e+00
2.4897e+02	7.6338e+02	3.1739e+00
4.7523e+02	7.6301e+02	3.0702e+00
1.3052e+03	7.6282e+02	3.1906e+00
6.2145e+02	7.6600e+02	3.2923e+00
6.4757e+02	7.6539e+02	3.3352e+00
1.2783e+03	7.6456e+02	3.1054e+00
2.2269e+02	7.6523e+02	3.2476e+00
4.4943e+02	7.6456e+02	3.0974e+00
8.4812e+02	7.6492e+02	3.1945e+00
8.7520e+02	7.6414e+02	2.9877e+00
4.2316e+02	7.6668e+02	3.3185e+00
8.2127e+02	7.6687e+02	3.0165e+00
1.0489e+03	7.6650e+02	3.3821e+00
1.0753e+03	7.6612e+02	3.3313e+00
4.6723e+01	7.6723e+02	3.1794e+00
1.9485e+02	7.6787e+02	3.3151e+00
5.9438e+02	7.6840e+02	3.3270e+00
1.0201e+03	7.6826e+02	3.0006e+00
1.2236e+03	7.6798e+02	3.1721e+00
1.2504e+03	7.6541e+02	3.3331e+00
1.5730e+01	7.7035e+02	5.0436e+00
3.4226e+02	7.7128e+02	3.1065e+00
3.9756e+02	7.6929e+02	3.2509e+00
5.6777e+02	7.6971e+02	3.2420e+00
7.9427e+02	7.6889e+02	3.0614e+00
9.9594e+02	7.6935e+02	3.2288e+00
3.6887e+02	7.6959e+02	3.2887e+00
7.6808e+02	7.6998e+02	3.0850e+00
1.1978e+03	7.7038e+02	3.1550e+00
1.6862e+02	7.7037e+02	3.0452e+00
5.4206e+02	7.7110e+02	3.3477e+00
7.4289e+02	7.7210e+02	3.2586e+00
9.6846e+02	7.7126e+02	2.8993e+00
3.1507e+02	7.7326e+02	2.9717e+00
7.1594e+02	7.7336e+02	3.2228e+00
1.1713e+03	7.7273e+02	3.2410e+00
1.3477e+03	7.7303e+02	3.2570e+00
5.1588e+02	7.7395e+02	3.1795e+00
9.1544e+02	7.7476e+02	3.2140e+00
9.4206e+02	7.7304e+02	3.2572e+00
1.4177e+02	7.7325e+02	3.5824e+00
6.8973e+02	7.7471e+02	2.9938e+00
1.1441e+03	7.7516e+02	3.4652e+00
1.3185e+03	7.7498e+02	3.5987e+00
2.3577e+02	7.7718e+02	3.3444e+00
2.8864e+02	7.7529e+02	3.2979e+00
1.1381e+02	7.7568e+02	3.0124e+00
4.8993e+02	7.7635e+02	3.3839e+00
6.6279e+02	7.7671e+02	3.2550e+00
8.6236e+02	7.7640e+02	3.1066e+00
1.1157e+03	7.7706e+02	3.3185e+00
8.8782e+01	7.7682e+02	3.4760e+00
2.6230e+02	7.7737e+02	3.3208e+00
4.3779e+02	7.7873e+02	3.3192e+00
4.6328e+02	7.7774e+02	3.3974e+00
1.0905e+03	7.7733e+02	3.1665e+00
6.3548e+02	7.7906e+02	3.1380e+00
8.3551e+02	7.7886e+02	3.1643e+00
1.0621e+03	7.7948e+02	3.0084e+00
6.2499e+01	7.7782e+02	3.7111e+00
2.0948e+02	7.7993e+02	3.4966e+00
8.8852e+02	7.7800e+02	3.2871e+00
1.2652e+03	7.8025e+02	3.2995e+00
1.2922e+03	7.7809e+02	3.3216e+00
3.4815e+01	7.8157e+02	3.2863e+00
4.1135e+02	7.8199e+02	3.2306e+00
6.0877e+02	7.8131e+02	3.2527e+00
7.8221e+02	7.8200e+02	3.1987e+00
8.0857e+02	7.8064e+02	3.3433e+00
5.8224e+02	7.8253e+02	3.2968e+00
1.0083e+03	7.8264e+02	3.2430e+00
1.2386e+03	7.8201e+02	3.3952e+00
1.3626e+03	7.8004e+02	2.8824e+00
1.8267e+02	7.8333e+02	3.2415e+00
3.8354e+02	7.8280e+02	3.3825e+00
5.5603e+02	7.8426e+02	3.2678e+00
9.8255e+02	7.8355e+02	3.4779e+00
1.0359e+03	7.8142e+02	3.2859e+00
3.5624e+02	7.8397e+02	3.4408e+00
